每	B-r	O
，	S-wd	O
完	B-v	O
善	E-v	O
病	B-n	O
原	I-n	O
学	E-n	O
检	B-vn	O
测	E-vn	O
，	S-wd	O
判	B-v	O
断	E-v	O
是	B-v	O
否	E-v	O
为	S-p	O
流	B-n	B-gro
感	E-n	I-gro
病	B-n	I-gro
人	E-n	E-gro
，	S-wd	O
确	B-v	O
诊	E-v	O
后	S-f	O
医	B-n	O
生	E-n	O
会	S-v	O
根	B-p	O
据	E-p	O
患	B-n	B-gro
者	E-n	E-gro
具	B-a	O
体	E-a	O
情	B-n	O
况	E-n	O
，	S-wd	O
采	B-v	O
取	E-v	O
居	B-v	O
家	E-v	O
隔	B-vd	O
离	E-vd	O
治	B-v	O
疗	E-v	O
、	S-wn	O
门	B-n	O
诊	E-n	O
输	B-vi	O
液	E-vi	O
治	B-v	O
疗	E-v	O
或	S-c	O
住	B-vi	O
院	E-vi	O
治	B-v	O
疗	E-v	O
。	S-wj	O

流	B-n	B-pat
感	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
感	B-n	O
染	E-n	O
高	B-b	O
危	E-b	O
人	B-n	O
群	E-n	O
容	B-ad	O
易	E-ad	O
引	B-v	O
发	E-v	O
重	B-n	O
症	E-n	O
流	B-n	B-dis
感	E-n	E-dis
，	S-wd	O
尽	B-d	O
早	E-d	O
抗	S-v	O
病	B-n	O
毒	E-n	O
治	B-v	O
疗	E-v	O
可	S-v	O
减	B-v	O
轻	E-v	O
流	B-n	B-dis
感	E-n	E-dis
症	B-n	O
状	E-n	O
，	S-wd	O
缩	B-v	O
短	E-v	O
流	B-n	B-dis
感	E-n	E-dis
病	B-n	O
程	E-n	O
，	S-wd	O
降	B-v	O
低	E-v	O
重	B-n	O
症	E-n	O
流	B-n	B-dis
感	E-n	E-dis
的	S-ude1	O
死	B-n	O
亡	I-n	O
率	E-n	O
。	S-wj	O

建	B-n	O
议	E-n	O
患	B-n	B-gro
者	E-n	E-gro
发	B-vi	O
病	E-vi	O
4	B-m	B-num
8	E-m	E-num
小	B-n	O
时	E-n	O
内	S-f	O
尽	B-d	O
早	E-d	O
开	B-v	O
始	E-v	O
抗	S-v	O
病	B-n	O
毒	E-n	O
药	B-n	O
物	E-n	O
治	B-vn	O
疗	E-vn	O
，	S-wd	O
可	S-c	O
选	B-v	O
用	E-v	O
奥	B-n	B-med
司	I-n	I-med
他	I-n	I-med
韦	E-n	I-med
胶	B-n	I-med
囊	E-n	E-med
、	S-wn	O
阿	B-n	B-med
比	I-n	I-med
多	I-n	I-med
尔	E-n	I-med
胶	B-n	I-med
囊	E-n	E-med
、	S-wn	O
连	B-n	B-med
花	I-n	I-med
清	I-n	I-med
瘟	E-n	I-med
颗	B-n	I-med
粒	E-n	E-med
、	S-wn	O
清	B-n	B-med
开	I-n	I-med
灵	E-n	I-med
胶	B-n	I-med
囊	E-n	E-med
等	S-udeng	O
清	S-a	O
热	S-a	O
解	B-vn	O
毒	E-vn	O
药	B-n	O
物	E-n	O
治	B-vn	O
疗	E-vn	O
。	S-wj	O

除	S-p	O
药	B-n	O
物	E-n	O
治	B-vn	O
疗	E-vn	O
外	S-f	O
，	S-wd	O
接	B-vn	O
种	E-vn	O
流	B-n	B-med
感	E-n	I-med
疫	B-n	I-med
苗	E-n	E-med
是	S-vshi	O
预	B-v	O
防	E-v	O
流	B-n	B-dis
感	E-n	E-dis
最	S-d	O
有	B-a	O
效	E-a	O
的	S-ude1	O
手	B-n	O
段	E-n	O
，	S-wd	O
可	B-v	O
以	E-v	O
显	B-ad	O
著	E-ad	O
降	B-v	O
低	E-v	O
接	B-vn	O
种	E-vn	O
者	S-n	O
罹	S-w	O
患	S-v	O
流	B-n	B-dis
感	E-n	E-dis
和	S-cc	O
发	B-v	O
生	E-v	O
严	B-a	O
重	E-a	O
并	B-n	O
发	I-n	O
症	E-n	O
的	S-ude1	O
风	B-n	O
险	E-n	O
。	S-wj	O

推	B-v	O
荐	E-v	O
老	B-n	B-gro
年	I-n	I-gro
人	E-n	E-gro
（	S-wkz	O
6	B-m	B-num
5	E-m	E-num
岁	S-qt	O
以	B-f	O
上	E-f	O
）	S-wky	O
、	S-wn	O
儿	B-n	B-gro
童	E-n	E-gro
（	S-wkz	O
6	S-m	S-num
月	S-t	O
龄	S-ng	O
至	S-p	O
5	S-m	S-num
岁	S-qt	O
）	S-wky	O
、	S-wn	O
孕	B-n	B-gro
妇	E-n	E-gro
、	S-wn	O
6	S-m	S-num
月	S-t	O
龄	S-ng	O
以	B-f	O
下	E-f	O
儿	B-n	B-gro
童	E-n	E-gro
家	B-n	O
庭	E-n	O
成	B-n	O
员	E-n	O
和	S-cc	O
看	B-v	O
护	E-v	O
人	B-n	O
员	E-n	O
、	S-wn	O
慢	B-b	B-gro
性	E-b	I-gro
病	S-n	I-gro
患	B-n	I-gro
者	E-n	E-gro
和	S-cc	O
医	B-n	B-gro
务	E-n	I-gro
人	B-n	I-gro
员	E-n	E-gro
等	S-udeng	O
人	B-n	O
群	E-n	O
，	S-wd	O
每	B-r	O
年	E-r	O
优	B-vn	O
先	E-vn	O
接	B-vn	O
种	E-vn	O
疫	B-n	O
苗	E-n	O
。	S-wj	O

同	B-c	O
时	E-c	O
，	S-wd	O
保	B-v	O
持	E-v	O
良	B-a	O
好	E-a	O
的	S-ude1	O
个	B-n	O
人	E-n	O
卫	B-an	O
生	E-an	O
习	B-n	O
惯	E-n	O
是	S-vshi	O
预	B-v	O
防	E-v	O
流	B-n	B-dis
感	E-n	E-dis
等	S-udeng	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
传	B-n	O
染	I-n	O
病	E-n	O
的	S-ude1	O
重	B-a	O
要	E-a	O
手	B-n	O
段	E-n	O
：	S-wp	O
饮	B-n	O
食	E-n	O
上	S-f	O
不	S-d	O
要	S-v	O
吃	S-v	O
辛	B-a	O
辣	E-a	O
刺	B-vn	O
激	E-vn	O
食	B-n	O
物	E-n	O
、	S-wn	O
油	B-a	O
腻	E-a	O
食	B-n	O
物	E-n	O
，	S-wd	O
以	S-p	O
清	B-a	O
淡	E-a	O
为	B-vi	O
主	E-vi	O
，	S-wd	O
注	B-v	O
意	E-v	O
休	B-v	O
息	E-v	O
，	S-wd	O
不	B-d	O
要	E-d	O
熬	B-vi	O
夜	E-vi	O
，	S-wd	O
让	S-v	O
正	B-n	O
气	E-n	O
回	B-vn	O
复	E-vn	O
，	S-wd	O
增	B-v	O
强	E-v	O
体	B-n	O
质	E-n	O
和	S-cc	O
免	B-n	O
疫	I-n	O
力	E-n	O
；	S-wf	O
保	B-v	O
持	E-v	O
环	B-n	O
境	E-n	O
清	B-an	O
洁	E-an	O
和	S-cc	O
通	B-vn	O
风	E-vn	O
；	S-wf	O
尽	B-d	O
量	E-d	O
减	B-v	O
少	E-v	O
到	S-v	O
人	B-n	O
群	E-n	O
密	B-a	O
集	E-a	O
场	B-n	O
所	E-n	O
活	B-vn	O
动	E-vn	O
，	S-wd	O
避	B-v	O
免	E-v	O
接	B-vn	O
触	E-vn	O
呼	B-n	B-gro
吸	I-n	I-gro
道	E-n	I-gro
感	B-n	I-gro
染	E-n	I-gro
患	B-n	I-gro
者	E-n	E-gro
；	S-wf	O
保	B-v	O
持	E-v	O
良	B-a	O
好	E-a	O
的	S-ude1	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
卫	B-an	O
生	E-an	O
习	B-n	O
惯	E-n	O
，	S-wd	O
咳	B-vi	O
嗽	E-vi	O
或	S-c	O
打	B-vi	O
喷	I-vi	O
嚏	E-vi	O
时	S-ng	O
，	S-wd	O
用	S-p	O
上	B-n	B-nb
臂	E-n	E-nb
、	S-wn	O
纸	B-n	O
巾	E-n	O
、	S-wn	O
毛	B-n	O
巾	E-n	O
等	S-udeng	O
遮	B-v	O
住	E-v	O
口	S-ng	B-nb
鼻	S-ng	E-nb
，	S-wd	O
咳	B-vi	O
嗽	E-vi	O
或	S-c	O
打	B-vi	O
喷	I-vi	O
嚏	E-vi	O
后	S-f	O
洗	B-vi	O
手	E-vi	S-nb
，	S-wd	O
尽	B-d	O
量	E-d	O
避	B-v	O
免	E-v	O
触	B-v	O
摸	E-v	O
眼	B-n	B-nb
睛	E-n	E-nb
、	S-wn	O
鼻	S-ng	S-nb
或	S-c	O
口	S-n	S-nb
；	S-wf	O
出	B-v	O
现	E-v	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
感	B-n	O
染	E-n	O
症	B-n	O
状	E-n	O
应	S-v	O
注	B-v	O
意	E-v	O
休	B-v	O
息	E-v	O
及	S-cc	O
自	B-rr	O
我	E-rr	O
隔	B-vi	O
离	E-vi	O
，	S-wd	O
前	B-v	O
往	E-v	O
公	B-n	O
共	I-n	O
场	I-n	O
所	E-n	O
或	S-c	O
就	B-vn	O
医	E-vn	O
过	B-n	O
程	E-n	O
中	S-f	O
需	S-v	O
戴	S-v	O
口	B-n	O
罩	E-n	O
。	S-wj	O

（	S-wkz	O
记	B-n	B-gro
者	E-n	E-gro
李	S-nr1	B-nr
惺	S-nr2	E-nr
张	S-nr1	B-nr
海	B-nr2	I-nr
强	E-nr2	E-nr
）	S-wky	O
(	S-wkz	O
责	S-ng	O
编	S-v	O
：	S-wp	O
许	S-nr1	B-nr
心	B-nr2	I-nr
怡	E-nr2	E-nr
、	S-wn	O
崔	S-nr1	B-nr
元	B-nr2	I-nr
苑	E-nr2	E-nr
)	S-wky	O
“	S-wyz	O
长	S-a	O
炸	S-v	O
腮	S-n	O
”	S-wyy	O
不	B-v	O
可	E-v	O
大	B-n	O
意	E-n	O
！	S-wt	O

分	S-v	O
分	B-qt	O
钟	E-qt	O
伤	S-v	O
了	S-ule	O
睾	B-n	B-nb
丸	E-n	E-nb
2	B-m	B-num
0	I-m	I-num
2	I-m	I-num
0	E-m	E-num
年	S-t	O
0	B-m	B-num
1	E-m	E-num
月	S-t	O
0	B-m	B-num
8	E-m	E-num
日	S-t	O
0	B-m	B-num
9	E-m	E-num
:	B-m	O
5	I-m	B-num
6	E-m	E-num
来	B-n	O
源	E-n	O
：	S-wp	O
羊	B-ns	O
城	E-ns	O
晚	B-n	O
报	E-n	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
是	S-vshi	O
儿	B-n	B-gro
童	E-n	E-gro
和	S-cc	O
青	B-n	B-gro
少	I-n	I-gro
年	E-n	E-gro
常	B-a	O
见	E-a	O
的	S-ude1	O
呼	B-n	B-nb
吸	I-n	I-nb
道	E-n	E-nb
传	B-n	O
染	I-n	O
病	E-n	O
，	S-wd	O
由	S-p	O
腮	B-n	B-pat
腺	I-n	I-pat
炎	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
所	S-usuo	O
引	B-v	O
起	E-v	O
，	S-wd	O
通	B-p	O
过	E-p	O
唾	B-n	B-nb
液	E-n	E-nb
飞	B-n	B-nb
沫	E-n	E-nb
传	B-n	O
染	E-n	O
。	S-wj	O

这	B-rzs	O
里	E-rzs	O
要	S-v	O
提	B-v	O
醒	E-v	O
的	S-ude1	O
是	S-vshi	O
，	S-wd	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
有	S-vyou	O
可	B-n	O
能	E-n	O
并	B-v	O
发	E-v	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
，	S-wd	O
一	B-d	O
定	E-d	O
要	S-v	O
注	B-v	O
意	E-v	O
休	B-v	O
息	E-v	O
，	S-wd	O
积	B-ad	O
极	E-ad	O
治	B-v	O
疗	E-v	O
。	S-wj	O

青	B-t	O
春	I-t	O
期	E-t	O
前	S-f	O
、	S-wn	O
后	S-f	O
治	B-v	O
疗	E-v	O
重	B-n	O
点	E-n	O
不	B-a	O
同	E-a	O
广	B-ns	B-org
州	I-ns	I-org
市	E-ns	I-org
中	B-n	I-org
医	E-n	I-org
医	B-n	I-org
院	E-n	E-org
医	B-n	O
学	E-n	O
影	B-n	O
像	I-n	O
科	E-n	O
副	S-b	O
主	B-n	O
任	I-n	O
医	I-n	O
师	E-n	O
杜	S-nr1	B-nr
慕	B-nr2	I-nr
萱	E-nr2	E-nr
介	B-v	O
绍	E-v	O
，	S-wd	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
起	S-vf	O
病	S-n	O
大	B-d	O
多	E-d	O
较	S-d	O
急	S-v	O
，	S-wd	O
有	S-vyou	O
发	B-vi	O
热	E-vi	O
、	S-wn	O
恶	S-a	O
寒	S-ag	O
、	S-wn	O
头	B-a	S-nb
痛	E-a	O
、	S-wn	O
咽	B-a	S-nb
痛	E-a	O
、	S-wn	O
食	B-n	O
欲	E-n	O
不	S-d	O
佳	S-a	O
、	S-wn	O
恶	B-a	O
心	E-a	O
、	S-wn	O
呕	B-vi	O
吐	E-vi	O
、	S-wn	O
全	B-n	O
身	E-n	O
疼	B-an	O
痛	E-an	O
等	S-udeng	O
，	S-wd	O
数	S-m	O
小	B-n	O
时	E-n	O
至	S-p	O
1	S-m	S-num
～	S-ws	O
2	S-m	S-num
天	S-qt	O
后	S-f	O
，	S-wd	O
腮	B-n	B-nb
腺	E-n	E-nb
即	S-v	O
显	B-ad	O
著	E-ad	O
肿	B-vi	O
大	E-vi	O
。	S-wj	O

发	B-vi	O
热	E-vi	O
自	S-p	O
3	B-m	B-num
8	E-m	E-num
～	S-ws	O
4	B-m	B-num
0	E-m	E-num
℃	S-q	O
不	B-vi	O
等	E-vi	O
，	S-wd	O
症	B-n	O
状	E-n	O
轻	B-n	O
重	E-n	O
也	S-d	O
很	S-d	O
不	S-d	O
一	B-a	O
致	E-a	O
，	S-wd	O
成	B-n	B-gro
人	E-n	I-gro
患	B-n	I-gro
者	E-n	E-gro
一	B-uyy	O
般	E-uyy	O
较	S-d	O
严	B-a	O
重	E-a	O
。	S-wj	O

腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
引	B-v	O
起	E-v	O
的	S-ude1	O
腮	B-n	B-nb
腺	E-n	E-nb
肿	B-vi	O
胀	E-vi	O
通	B-d	O
常	E-d	O
一	B-f	O
侧	E-f	O
先	S-d	O
肿	B-vi	O
胀	E-vi	O
，	S-wd	O
但	S-c	O
也	S-d	O
有	S-vyou	O
两	B-f	O
侧	E-f	O
同	B-d	O
时	E-d	O
肿	B-vi	O
胀	E-vi	O
者	S-k	O
。	S-wj	O

特	B-n	O
点	E-n	O
是	S-vshi	O
以	S-p	O
耳	B-n	B-nb
垂	E-n	E-nb
为	S-p	O
中	B-n	O
心	E-n	O
向	S-p	O
前	S-f	O
、	S-wn	O
后	S-f	O
、	S-wn	O
下	S-vf	O
三	S-m	O
个	S-q	O
方	B-n	O
向	E-n	O
肿	B-vi	O
大	E-vi	O
，	S-wd	O
局	B-n	O
部	E-n	O
疼	B-an	O
痛	E-an	O
，	S-wd	O
张	S-v	O
嘴	S-n	S-nb
和	S-cc	O
吃	S-v	O
东	B-n	O
西	E-n	O
都	S-d	O
疼	B-a	O
痛	E-a	O
，	S-wd	O
皮	B-n	B-nb
肤	E-n	E-nb
不	S-d	O
红	S-a	O
，	S-wd	O
也	S-d	O
不	S-d	O
化	B-vi	O
脓	E-vi	O
，	S-wd	O
通	B-d	O
常	E-d	O
1	S-m	S-num
-	S-wp	O
2	S-m	S-num
周	S-qt	O
就	S-d	O
消	B-vi	O
肿	E-vi	O
了	S-y	O
。	S-wj	O

可	B-c	O
是	E-c	O
有	B-d	O
时	E-d	O
会	S-v	O
在	S-p	O
患	S-v	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
后	S-f	O
第	B-m	O
7	E-m	S-num
天	S-qt	O
左	B-f	O
右	E-f	O
出	B-v	O
现	E-v	O
阴	B-n	B-nb
囊	E-n	E-nb
红	B-vi	O
肿	E-vi	O
，	S-wd	O
睾	B-n	B-nb
丸	E-n	E-nb
也	S-d	O
同	B-d	O
时	E-d	O
肿	B-vi	O
胀	E-vi	O
、	S-wn	O
疼	B-a	O
痛	E-a	O
或	S-c	O
有	S-vyou	O
下	B-v	O
坠	E-v	O
感	S-ng	O
，	S-wd	O
有	B-d	O
时	E-d	O
伴	S-v	O
发	B-vi	O
热	E-vi	O
和	S-cc	O
寒	B-n	O
战	E-n	O
。	S-wj	O

杜	S-nr1	B-nr
慕	B-nr2	I-nr
萱	E-nr2	E-nr
提	B-v	O
醒	E-v	O
，	S-wd	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
也	S-d	O
可	S-v	O
与	S-p	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
同	B-c	O
时	E-c	O
发	B-v	O
生	E-v	O
。	S-wj	O

疼	B-a	O
痛	E-a	O
轻	B-n	O
重	E-n	O
不	B-vi	O
等	E-vi	O
，	S-wd	O
相	B-v	O
差	E-v	O
较	S-d	O
大	S-a	O
，	S-wd	O
难	B-d	O
以	E-d	O
根	B-p	O
据	E-p	O
疼	B-a	O
痛	E-a	O
轻	B-n	O
重	E-n	O
判	B-vn	O
断	E-vn	O
睾	B-n	B-nb
丸	E-n	E-nb
损	B-vn	O
伤	E-vn	O
的	S-ude1	O
程	B-n	O
度	E-n	O
。	S-wj	O

一	B-ad	O
般	E-ad	O
认	B-v	O
为	E-v	O
青	B-t	O
春	I-t	O
期	E-t	O
前	S-f	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
合	B-vn	O
并	E-vn	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
较	S-d	O
少	S-ad	O
见	S-v	O
，	S-wd	O
所	B-c	O
以	E-c	O
造	B-v	O
成	E-v	O
睾	B-n	B-nb
丸	E-n	E-nb
永	B-n	O
久	I-n	O
性	E-n	O
损	B-vn	O
伤	E-vn	O
的	S-ude1	O
机	B-n	O
会	E-n	O
较	S-d	O
少	S-a	O
，	S-wd	O
即	B-c	O
使	E-c	O
受	S-v	O
影	B-vn	O
响	E-vn	O
通	B-d	O
常	E-d	O
也	S-d	O
可	S-v	O
完	B-ad	O
全	E-ad	O
康	B-vi	O
复	E-vi	O
。	S-wj	O

青	B-t	O
春	I-t	O
期	E-t	O
以	S-p	O
后	B-n	O
患	E-n	B-gro
腮	B-n	I-gro
腺	I-n	I-gro
炎	E-n	I-gro
者	S-k	E-gro
更	S-d	O
容	B-ad	O
易	E-ad	O
并	B-v	O
发	E-v	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
，	S-wd	O
因	B-c	O
此	E-c	O
在	S-p	O
这	S-rzv	O
一	S-m	O
阶	B-n	O
段	E-n	O
患	S-v	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
后	S-f	O
，	S-wd	O
一	B-d	O
定	E-d	O
要	S-v	O
注	B-v	O
意	E-v	O
卧	B-vi	O
床	E-vi	O
休	B-v	O
息	E-v	O
和	S-cc	O
及	B-ad	O
时	E-ad	O
治	B-v	O
疗	E-v	O
，	S-wd	O
以	S-p	O
避	B-v	O
免	E-v	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
的	S-ude1	O
发	B-vn	O
生	E-vn	O
。	S-wj	O

腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
为	B-ryv	O
何	E-ryv	O
容	B-ad	O
易	E-ad	O
并	B-v	O
发	E-v	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
？	S-ww	O

杜	S-nr1	B-nr
慕	B-nr2	I-nr
萱	E-nr2	E-nr
解	B-v	O
释	E-v	O
，	S-wd	O
腮	B-n	B-pat
腺	I-n	I-pat
炎	E-n	I-pat
病	B-n	I-pat
毒	E-n	E-pat
的	S-ude1	O
一	B-mq	O
个	E-mq	O
特	B-n	O
点	E-n	O
是	S-vshi	O
不	B-c	O
仅	E-c	O
对	S-p	O
腺	B-n	O
体	E-n	O
有	S-vyou	O
作	B-n	O
用	E-n	O
，	S-wd	O
也	S-d	O
常	S-d	O
作	B-n	O
用	E-n	O
于	S-p	O
神	B-n	B-nb
经	E-n	I-nb
组	B-n	I-nb
织	E-n	E-nb
、	S-wn	O
胰	B-n	B-nb
腺	E-n	E-nb
，	S-wd	O
特	B-d	O
别	E-d	O
是	S-vshi	O
对	S-p	O
睾	B-n	B-nb
丸	E-n	E-nb
有	S-vyou	O
相	B-vi	O
当	E-vi	O
的	S-ude1	O
“	S-wyz	O
亲	B-n	O
和	I-n	O
力	E-n	O
”	S-wyy	O
。	S-wj	O

合	B-v	O
并	E-v	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
者	S-k	O
可	S-v	O
占	S-v	O
腮	B-n	B-gro
腺	I-n	I-gro
炎	E-n	I-gro
病	B-n	I-gro
人	E-n	E-gro
的	S-ude1	O
1	B-m	B-num
/	I-m	I-num
5	I-m	E-num
-	S-wp	O
1	S-m	S-num
。	O	O

其	B-rz	O
中	E-rz	O
有	S-vyou	O
2	S-m	S-num
为	S-v	O
单	S-d	O
侧	S-v	O
患	B-vi	O
病	E-vi	O
，	S-wd	O
1	S-m	S-num
为	S-p	O
双	S-m	O
侧	S-q	O
。	S-wj	O

发	B-vn	O
病	E-vn	O
时	B-n	O
间	E-n	O
持	B-vi	O
续	E-vi	O
3	S-m	S-num
-	S-wp	O
5	S-m	S-num
天	S-qt	O
，	S-wd	O
重	S-v	O
者	S-k	O
可	S-v	O
达	S-v	O
2	S-m	S-num
周	S-qt	O
。	S-wj	O

发	B-v	O
生	E-v	O
在	S-p	O
青	B-t	O
春	I-t	O
期	E-t	O
后	S-f	O
的	S-ude1	O
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
可	S-v	O
导	B-v	O
致	E-v	O
睾	B-n	B-nb
丸	E-n	I-nb
曲	B-n	I-nb
精	I-n	I-nb
细	I-n	I-nb
管	E-n	I-nb
上	B-n	I-nb
皮	E-n	I-nb
细	B-n	I-nb
胞	E-n	E-nb
和	S-cc	O
间	B-n	B-nb
质	E-n	I-nb
细	B-n	I-nb
胞	E-n	E-nb
受	B-v	O
到	E-v	O
病	B-n	O
毒	E-n	O
的	S-ude1	O
不	B-v	O
可	E-v	O
修	B-v	O
复	E-v	O
的	S-ude1	O
损	B-vn	O
伤	E-vn	O
，	S-wd	O
严	B-a	O
重	E-a	O
时	S-ng	O
可	S-v	O
造	B-v	O
成	E-v	O
睾	B-n	B-nb
丸	E-n	E-nb
萎	B-vi	O
缩	E-vi	O
。	S-wj	O

此	B-c	O
外	E-c	O
，	S-wd	O
成	B-vn	O
年	E-vn	O
男	B-n	O
子	E-n	O
的	S-ude1	O
双	S-m	O
侧	S-q	O
腮	B-n	B-dis
腺	I-n	I-dis
炎	E-n	E-dis
睾	B-n	B-dis
丸	I-n	I-dis
炎	E-n	E-dis
还	S-d	O
可	B-v	O
以	E-v	O
引	B-v	O
起	E-v	O
性	B-n	B-nb
腺	E-n	E-nb
功	B-n	O
能	E-n	O
低	B-a	O
下	E-a	O
，	S-wd	O
有	B-d	O
时	E-d	O
同	B-d	O
时	E-d	O
引	B-v	O
起	E-v	O
无	B-n	O
精	I-n	O
症	E-n	O
或	S-c	O
精	B-n	B-nb
子	E-n	E-nb
数	B-n	O
目	E-n	O
严	B-ad	O
重	E-ad	O
减	B-v	O
少	E-v	O
。	S-wj	O

（	S-wkz	O
记	B-n	B-gro
者	E-n	E-gro
余	S-nr1	B-nr
燕	B-nr2	I-nr
红	E-nr2	E-nr
通	B-n	B-gro
讯	I-n	I-gro
员	E-n	E-gro
高	S-nr1	B-nr
三	B-nr2	I-nr
德	E-nr2	E-nr
）	S-wky	O
(	S-wkz	O
责	S-ng	O
编	S-v	O
：	S-wp	O
许	S-nr1	B-nr
心	B-nr2	I-nr
怡	E-nr2	E-nr
、	S-wn	O
崔	S-nr1	B-nr
元	B-nr2	I-nr
苑	E-nr2	E-nr
)	S-wky	O
心	B-n	O
态	E-n	O
乐	B-an	O
观	E-an	O
防	S-v	O
流	B-n	B-dis
感	E-n	E-dis
2	B-m	B-num
0	I-m	I-num
2	I-m	I-num
0	E-m	E-num
年	S-t	O
0	B-m	B-num
1	E-m	E-num
月	S-t	O
0	B-m	B-num
8	E-m	E-num
日	S-t	O
0	B-m	B-num
7	E-m	E-num
:	S-wm	O
4	B-m	B-num
8	E-m	E-num
来	B-n	O
源	E-n	O
：	S-wp	O
人	B-nt	O
民	I-nt	O
网	E-nt	O
-	S-wp	O
生	B-n	O
命	E-n	O
时	B-n	O
报	E-n	O
为	S-p	O
避	B-v	O
免	E-v	O
感	B-vi	O
冒	E-vi	O
或	S-c	O
流	B-n	B-dis
感	E-n	E-dis
，	S-wd	O
我	B-rr	O
们	E-rr	O
可	B-v	O
以	E-v	O
从	S-p	O
日	B-b	O
常	E-b	O
习	B-n	O
惯	E-n	O
做	B-v	O
出	E-v	O
一	B-mq	O
些	E-mq	O
改	B-v	O
变	E-v	O
。	S-wj	O

近	B-t	O
期	E-t	O
，	S-wd	O
美	B-nsf	B-geo
国	E-nsf	E-geo
《	S-wkz	O
读	B-n	O
者	E-n	O
文	B-n	O
摘	E-n	O
》	S-wky	O
杂	B-n	O
志	E-n	O
总	B-v	O
结	E-v	O
了	S-ule	O
几	S-m	O
点	S-qt	O
注	B-v	O
意	E-v	O
事	B-n	O
项	E-n	O
。	S-wj	O

1	S-m	S-num
.	S-m	O
不	S-d	O
咬	S-vi	O
手	B-n	O
指	I-n	B-nb
甲	E-n	E-nb
。	S-wj	O

土	B-nsf	B-org
耳	I-nsf	I-org
其	E-nsf	I-org
阿	B-n	I-org
塔	I-n	I-org
图	I-n	I-org
尔	I-n	I-org
克	I-n	I-org
大	I-n	I-org
学	E-n	E-org
发	B-v	O
现	E-v	O
，	S-wd	O
咬	S-vi	O
指	B-n	B-nb
甲	E-n	E-nb
会	S-v	O
把	S-pba	O
细	B-n	O
菌	E-n	O
转	B-v	O
移	E-v	O
到	S-v	O
嘴	B-s	S-nb
里	E-s	O
。	S-wj	O

2	S-m	S-num
.	S-m	O
用	S-p	O
微	B-n	O
波	I-n	O
炉	E-n	O
给	S-p	O
洗	S-v	O
碗	S-q	O
海	B-n	O
绵	E-n	O
消	B-n	O
毒	E-n	O
。	S-wj	O

每	B-r	O
天	E-r	O
洗	S-v	O
碗	S-n	O
后	S-f	O
，	S-wd	O
把	S-pba	O
海	B-n	O
绵	E-n	O
放	S-v	O
入	S-v	O
微	B-n	O
波	I-n	O
炉	E-n	O
加	B-vi	O
热	E-vi	O
2	S-m	S-num
分	B-qt	O
钟	E-qt	O
。	S-wj	O

美	B-nsf	B-org
国	E-nsf	I-org
佛	B-n	I-org
罗	I-n	I-org
里	I-n	I-org
达	I-n	I-org
大	I-n	I-org
学	E-n	E-org
微	B-n	O
生	I-n	O
物	I-n	O
学	I-n	O
家	E-n	O
发	B-v	O
现	E-v	O
，	S-wd	O
这	B-rzv	O
样	E-rzv	O
做	S-v	O
能	S-v	O
杀	B-v	O
灭	E-v	O
9	B-m	B-num
9	I-m	I-num
%	E-m	E-num
的	S-ude1	O
细	B-n	O
菌	E-n	O
。	S-wj	O

3	S-m	S-num
.	S-m	O
散	B-vi	O
步	E-vi	O
。	S-wj	O

美	B-nsf	B-org
国	E-nsf	I-org
西	B-nsf	I-org
雅	I-nsf	I-org
图	E-nsf	I-org
弗	B-nz	I-org
雷	I-nz	I-org
德	I-nz	I-org
·	I-nz	I-org
哈	I-nz	I-org
钦	I-nz	I-org
森	E-nz	I-org
癌	B-n	I-org
症	E-n	I-org
研	B-vn	I-org
究	E-vn	I-org
中	B-n	I-org
心	E-n	E-org
的	S-ude1	O
一	S-m	O
项	S-q	O
研	B-vn	O
